Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000001773,Switzerland,3372827.83,Cryptocurrency,3/15/2013 20:00,Person_8120,Real Estate,USA,FALSE,Illegal,6,2,Bank_130,Switzerland
TX0000001774,China,364619.8746,Property Purchase,3/15/2013 21:00,Person_2321,Oil & Gas,Russia,FALSE,Illegal,1,3,Bank_47,Panama
TX0000001775,China,4937789.042,Cash Withdrawal,3/15/2013 22:00,Person_72,Luxury Goods,Russia,FALSE,Illegal,3,5,Bank_400,Bahamas
TX0000001776,UAE,2968004.212,Cash Withdrawal,3/15/2013 23:00,Person_3055,Real Estate,Brazil,FALSE,Illegal,2,6,Bank_472,Singapore
TX0000001777,South Africa,2586973.146,Offshore Transfer,3/16/2013 0:00,Person_6241,Arms Trade,Brazil,FALSE,Illegal,2,3,Bank_428,Luxembourg
,USA,2839244.678,Offshore Transfer,3/16/2013 1:00,Person_4357,Real Estate,Switzerland,TRUE,Illegal,1,6,Bank_383,Cayman Islands
TX0000001779,Brazil,2121648.652,Property Purchase,3/16/2013 2:00,Person_4876,Casinos,South Africa,TRUE,Illegal,10,2,Bank_146,Switzerland
TX0000001780,Russia,3156324.951,Stocks Transfer,3/16/2013 3:00,Person_7643,Construction,Brazil,FALSE,Illegal,10,7,Bank_387,Panama
TX0000001781,China,3873896.476,Cash Withdrawal,3/16/2013 4:00,Person_8933,Real Estate,India,FALSE,Illegal,3,5,Bank_468,Singapore
TX0000001782,UK,2202390.197,Stocks Transfer,3/16/2013 5:00,Person_51,Finance,Switzerland,FALSE,Illegal,1,7,Bank_70,Switzerland
TX0000001783,Singapore,987869.277,Property Purchase,3/16/2013 6:00,Person_7644,Construction,Russia,FALSE,Illegal,8,0,Bank_397,Switzerland
TX0000001784,UAE,4508368.685,Cash Withdrawal,3/16/2013 7:00,Person_6281,Arms Trade,Brazil,FALSE,Illegal,7,7,Bank_327,Luxembourg
TX0000001785,USA,891301.7998,Stocks Transfer,3/16/2013 8:00,Person_8027,Real Estate,USA,FALSE,Illegal,2,1,Bank_333,Singapore
TX0000001786,China,2234123.872,Cryptocurrency,3/16/2013 9:00,Person_830,Arms Trade,South Africa,TRUE,Illegal,5,1,Bank_413,Switzerland
TX0000001787,South Africa,60770.43229,Cryptocurrency,3/16/2013 10:00,Person_3097,Oil & Gas,India,FALSE,Illegal,8,3,Bank_213,Luxembourg
TX0000001788,India,4466497.797,Stocks Transfer,3/16/2013 11:00,Person_1818,Oil & Gas,Singapore,FALSE,Illegal,2,2,Bank_442,Luxembourg
TX0000001789,UK,4471944.003,Stocks Transfer,3/16/2013 12:00,Person_563,Arms Trade,Switzerland,TRUE,Illegal,10,0,Bank_78,Switzerland
TX0000001790,South Africa,23653.91799,Stocks Transfer,3/16/2013 13:00,Person_4726,Finance,South Africa,FALSE,Illegal,1,1,Bank_103,Singapore
TX0000001791,Brazil,232964.2494,Cash Withdrawal,3/16/2013 14:00,Person_80,Real Estate,India,FALSE,Illegal,9,5,Bank_484,Switzerland
TX0000001792,UAE,4205269.358,Property Purchase,3/16/2013 15:00,Person_1874,Finance,USA,FALSE,Illegal,9,4,Bank_53,Cayman Islands
TX0000001793,UK,135843.9518,Cash Withdrawal,3/16/2013 16:00,Person_2236,Finance,USA,FALSE,Illegal,10,0,Bank_186,Bahamas
TX0000001794,UAE,125090.1176,Cryptocurrency,3/16/2013 17:00,Person_2905,Luxury Goods,Switzerland,FALSE,Illegal,7,7,Bank_307,Bahamas
TX0000001795,UAE,2224379.05,Property Purchase,3/16/2013 18:00,Person_5471,Casinos,Singapore,FALSE,Legal,8,8,Bank_316,Singapore
TX0000001796,Russia,3700187.235,Offshore Transfer,3/16/2013 19:00,Person_9769,Casinos,UAE,FALSE,Illegal,3,3,Bank_258,Panama
TX0000001797,China,4881244.135,Property Purchase,3/16/2013 20:00,Person_8936,Luxury Goods,South Africa,FALSE,Illegal,8,9,Bank_107,Cayman Islands
TX0000001798,China,1667973.971,Offshore Transfer,3/16/2013 21:00,Person_7587,Construction,India,FALSE,Legal,9,4,Bank_279,Bahamas
TX0000001799,Russia,2060191.85,Offshore Transfer,3/16/2013 22:00,Person_8799,Finance,Brazil,TRUE,Illegal,7,9,Bank_163,Luxembourg
TX0000001800,UAE,2073468.554,Property Purchase,3/16/2013 23:00,Person_1482,Construction,UK,FALSE,Illegal,3,1,Bank_213,Panama
TX0000001801,Brazil,3733120.242,Offshore Transfer,3/17/2013 0:00,Person_5833,Arms Trade,Switzerland,FALSE,Illegal,8,8,Bank_478,Cayman Islands
TX0000001802,Russia,2834570.261,Property Purchase,3/17/2013 1:00,Person_6912,Construction,Brazil,FALSE,Illegal,7,2,Bank_266,Panama
TX0000001803,Switzerland,4651308.078,Cryptocurrency,3/17/2013 2:00,Person_9659,Finance,China,FALSE,Legal,1,7,Bank_372,Panama
TX0000001804,Russia,623257.9062,Cryptocurrency,3/17/2013 3:00,Person_8239,Real Estate,USA,FALSE,Illegal,3,5,Bank_460,Panama
TX0000001805,Brazil,812352.427,Cryptocurrency,3/17/2013 4:00,Person_5500,Arms Trade,Russia,FALSE,Illegal,10,7,Bank_303,Panama
TX0000001806,UK,862825.4964,Cryptocurrency,3/17/2013 5:00,Person_9603,Oil & Gas,UK,FALSE,Illegal,1,5,Bank_214,Cayman Islands
TX0000001807,Singapore,3636020.422,Offshore Transfer,3/17/2013 6:00,Person_4744,Oil & Gas,UK,FALSE,Illegal,1,2,Bank_168,Bahamas
TX0000001808,UAE,1445370.305,Cash Withdrawal,3/17/2013 7:00,Person_8099,Finance,Russia,FALSE,Illegal,6,6,Bank_16,Cayman Islands
TX0000001809,Switzerland,4973851.483,Cash Withdrawal,3/17/2013 8:00,Person_9901,Construction,China,FALSE,Illegal,8,5,Bank_120,Singapore
TX0000001810,Russia,3307430.003,Stocks Transfer,3/17/2013 9:00,Person_3260,Oil & Gas,Russia,TRUE,Illegal,4,3,Bank_283,Switzerland
TX0000001811,India,2717208.378,Cryptocurrency,3/17/2013 10:00,Person_3216,Casinos,China,TRUE,Illegal,8,1,Bank_22,Switzerland
TX0000001812,Singapore,4254549.727,Cash Withdrawal,3/17/2013 11:00,Person_91,Finance,Brazil,FALSE,Legal,10,3,Bank_74,Bahamas
TX0000001813,Singapore,3103505.781,Property Purchase,3/17/2013 12:00,Person_8554,Real Estate,UAE,FALSE,Illegal,10,5,Bank_277,Cayman Islands
TX0000001814,UAE,2908675.089,Stocks Transfer,3/17/2013 13:00,Person_4423,Construction,Singapore,FALSE,Legal,9,2,Bank_127,Luxembourg
TX0000001815,Russia,1750702.572,Stocks Transfer,3/17/2013 14:00,Person_4452,Casinos,India,TRUE,Illegal,10,8,Bank_301,Singapore
TX0000001816,Russia,4004617.544,Property Purchase,3/17/2013 15:00,Person_5601,Luxury Goods,Switzerland,FALSE,Illegal,6,3,Bank_379,Singapore
TX0000001817,USA,1501633.453,Cash Withdrawal,3/17/2013 16:00,Person_3200,Construction,Russia,TRUE,Illegal,1,3,Bank_75,Bahamas
TX0000001818,UAE,3139832.455,Cryptocurrency,3/17/2013 17:00,Person_4771,Finance,Russia,TRUE,Legal,1,9,Bank_173,Luxembourg
TX0000001819,India,1417003.295,Cryptocurrency,3/17/2013 18:00,Person_3420,Real Estate,USA,FALSE,Illegal,9,9,Bank_110,Panama
TX0000001820,Brazil,4331533.651,Offshore Transfer,3/17/2013 19:00,Person_1925,Luxury Goods,Switzerland,FALSE,Illegal,2,7,Bank_238,Cayman Islands
TX0000001821,UK,3810918.534,Cash Withdrawal,3/17/2013 20:00,Person_2382,Real Estate,USA,FALSE,Illegal,5,1,Bank_30,Switzerland
TX0000001822,Brazil,1828632.496,Offshore Transfer,3/17/2013 21:00,Person_8858,Casinos,Brazil,FALSE,Illegal,5,5,Bank_72,Singapore
TX0000001823,Brazil,2142435.775,Cryptocurrency,3/17/2013 22:00,Person_8932,Finance,Russia,FALSE,Legal,4,0,Bank_172,Luxembourg
TX0000001824,China,4773071.005,Property Purchase,3/17/2013 23:00,Person_9536,Construction,China,FALSE,Illegal,4,8,Bank_397,Bahamas
TX0000001825,South Africa,442063.5374,Stocks Transfer,3/18/2013 0:00,Person_760,Casinos,Russia,FALSE,Illegal,5,8,Bank_267,Panama
TX0000001826,Russia,3246060.935,Cryptocurrency,3/18/2013 1:00,Person_9323,Luxury Goods,Singapore,FALSE,Illegal,8,4,Bank_202,Cayman Islands
TX0000001827,China,1943487.945,Cryptocurrency,3/18/2013 2:00,Person_5192,Construction,India,TRUE,Illegal,10,6,Bank_178,Panama
TX0000001828,UK,917820.3882,Stocks Transfer,3/18/2013 3:00,Person_8145,Luxury Goods,Singapore,TRUE,Illegal,1,4,Bank_261,Singapore
TX0000001829,USA,1166786.04,Stocks Transfer,3/18/2013 4:00,Person_6971,Casinos,South Africa,FALSE,Illegal,10,5,Bank_248,Bahamas
TX0000001830,India,916725.3274,Cash Withdrawal,3/18/2013 5:00,Person_7927,Luxury Goods,South Africa,TRUE,Illegal,6,1,Bank_386,Cayman Islands
TX0000001831,USA,4600277.441,Property Purchase,3/18/2013 6:00,Person_3867,Construction,Russia,FALSE,Illegal,10,3,Bank_348,Luxembourg
TX0000001832,Brazil,588040.3204,Cryptocurrency,3/18/2013 7:00,Person_7537,Finance,South Africa,FALSE,Illegal,9,3,Bank_262,Switzerland
TX0000001833,Singapore,401199.3614,Cash Withdrawal,3/18/2013 8:00,Person_9542,Finance,Brazil,FALSE,Legal,7,7,Bank_250,Luxembourg
TX0000001834,Russia,2804081.66,Property Purchase,3/18/2013 9:00,Person_3518,Luxury Goods,Singapore,FALSE,Illegal,5,5,Bank_242,Switzerland
TX0000001835,Brazil,2520212.377,Offshore Transfer,3/18/2013 10:00,Person_1177,Real Estate,Brazil,FALSE,Illegal,4,2,Bank_307,Luxembourg
TX0000001836,Brazil,4421368.966,Offshore Transfer,3/18/2013 11:00,Person_2399,Real Estate,UAE,FALSE,Illegal,1,6,Bank_63,Cayman Islands
TX0000001837,Brazil,3529572.135,Cryptocurrency,3/18/2013 12:00,Person_8235,Oil & Gas,UAE,FALSE,Illegal,6,2,Bank_474,Bahamas
TX0000001838,China,280144.9692,Cash Withdrawal,3/18/2013 13:00,Person_1452,Luxury Goods,Switzerland,FALSE,Illegal,3,0,Bank_455,Singapore
TX0000001839,South Africa,429781.2613,Property Purchase,3/18/2013 14:00,Person_8235,Arms Trade,Singapore,FALSE,Illegal,5,9,Bank_375,Luxembourg
TX0000001840,India,2496560.758,Stocks Transfer,3/18/2013 15:00,Person_9829,Luxury Goods,UAE,FALSE,Legal,4,7,Bank_227,Singapore
TX0000001841,South Africa,246583.1056,Stocks Transfer,3/18/2013 16:00,Person_9910,Arms Trade,China,FALSE,Legal,9,7,Bank_165,Cayman Islands
TX0000001842,Switzerland,2787335.128,Property Purchase,3/18/2013 17:00,Person_2428,Casinos,Brazil,FALSE,Legal,4,7,Bank_102,Bahamas
TX0000001843,USA,1864069.027,Property Purchase,3/18/2013 18:00,Person_3413,Arms Trade,India,FALSE,Illegal,7,2,Bank_386,Cayman Islands
TX0000001844,China,3389285.647,Property Purchase,3/18/2013 19:00,Person_9643,Real Estate,China,TRUE,Illegal,8,8,Bank_261,Luxembourg
TX0000001845,USA,2850339.663,Offshore Transfer,3/18/2013 20:00,Person_9494,Construction,India,FALSE,Illegal,1,5,Bank_254,Cayman Islands
TX0000001846,UK,3580135.929,Cash Withdrawal,3/18/2013 21:00,Person_7663,Luxury Goods,UK,TRUE,Illegal,3,2,Bank_177,Luxembourg
TX0000001847,Brazil,214521.0785,Cash Withdrawal,3/18/2013 22:00,Person_4412,Oil & Gas,Russia,FALSE,Illegal,8,3,Bank_201,Switzerland
TX0000001848,USA,4677040.056,Offshore Transfer,3/18/2013 23:00,Person_1986,Finance,South Africa,TRUE,Legal,6,7,Bank_487,Luxembourg
TX0000001849,Russia,4734103.153,Stocks Transfer,3/19/2013 0:00,Person_6016,Finance,Switzerland,FALSE,Illegal,10,1,Bank_22,Cayman Islands
TX0000001850,India,2731863.844,Cryptocurrency,3/19/2013 1:00,Person_3873,Luxury Goods,India,FALSE,Illegal,1,8,Bank_393,Panama
TX0000001851,UK,3020874.862,Cash Withdrawal,3/19/2013 2:00,Person_6607,Finance,Singapore,TRUE,Illegal,10,7,Bank_147,Singapore
TX0000001852,Brazil,431872.9441,Cryptocurrency,3/19/2013 3:00,Person_3340,Construction,South Africa,FALSE,Legal,10,5,Bank_98,Cayman Islands
TX0000001853,UK,2895274.606,Stocks Transfer,3/19/2013 4:00,Person_1437,Finance,India,FALSE,Illegal,8,5,Bank_458,Panama
TX0000001854,India,1003265.825,Cryptocurrency,3/19/2013 5:00,Person_8846,Finance,China,TRUE,Illegal,6,0,Bank_349,Cayman Islands
TX0000001855,UAE,1821582.864,Cash Withdrawal,3/19/2013 6:00,Person_209,Finance,UAE,FALSE,Legal,5,9,Bank_459,Panama
TX0000001856,Switzerland,3288489.428,Cryptocurrency,3/19/2013 7:00,Person_9163,Construction,South Africa,FALSE,Illegal,3,3,Bank_377,Luxembourg
TX0000001857,India,1828867.341,Property Purchase,3/19/2013 8:00,Person_4855,Arms Trade,China,FALSE,Illegal,3,6,Bank_486,Bahamas
TX0000001858,UK,845731.8534,Property Purchase,3/19/2013 9:00,Person_2242,Real Estate,UAE,FALSE,Legal,1,6,Bank_193,Switzerland
TX0000001859,Singapore,174069.5834,Cryptocurrency,3/19/2013 10:00,Person_5871,Finance,UK,TRUE,Illegal,9,1,Bank_443,Switzerland
TX0000001860,UK,1189847.66,Property Purchase,3/19/2013 11:00,Person_315,Construction,UAE,FALSE,Illegal,7,7,Bank_259,Panama
TX0000001861,China,4945273.492,Stocks Transfer,3/19/2013 12:00,Person_3526,Oil & Gas,Russia,TRUE,Illegal,4,2,Bank_40,Bahamas
TX0000001862,Singapore,2981836.899,Cryptocurrency,3/19/2013 13:00,Person_7396,Construction,UK,FALSE,Legal,4,2,Bank_173,Switzerland
TX0000001863,USA,1148138.957,Stocks Transfer,3/19/2013 14:00,Person_8186,Finance,UK,FALSE,Legal,2,2,Bank_461,Singapore
TX0000001864,UK,535384.9829,Stocks Transfer,3/19/2013 15:00,Person_169,Oil & Gas,Russia,FALSE,Illegal,8,3,Bank_297,Luxembourg
TX0000001865,USA,1664354.573,Offshore Transfer,3/19/2013 16:00,Person_8083,Finance,UK,FALSE,Illegal,3,5,Bank_6,Bahamas
TX0000001866,India,406041.8577,Offshore Transfer,3/19/2013 17:00,Person_3056,Oil & Gas,UAE,FALSE,Legal,2,6,Bank_321,Bahamas
TX0000001867,South Africa,2083119.777,Cash Withdrawal,3/19/2013 18:00,Person_5814,Construction,UK,FALSE,Legal,8,2,Bank_388,Switzerland
TX0000001868,Singapore,4406581.214,Cryptocurrency,3/19/2013 19:00,Person_3254,Luxury Goods,Brazil,FALSE,Illegal,2,9,Bank_264,Cayman Islands
TX0000001869,UAE,3074793.608,Stocks Transfer,3/19/2013 20:00,Person_1222,Construction,India,FALSE,Illegal,1,6,Bank_436,Luxembourg
TX0000001870,Singapore,4008182.591,Cryptocurrency,3/19/2013 21:00,Person_6430,Arms Trade,South Africa,FALSE,Illegal,9,4,Bank_448,Singapore
TX0000001871,USA,1801269.241,Cash Withdrawal,3/19/2013 22:00,Person_338,Luxury Goods,UAE,FALSE,Illegal,4,2,Bank_185,Bahamas
TX0000001872,UAE,4430812.476,Property Purchase,3/19/2013 23:00,Person_2996,Casinos,India,FALSE,Illegal,9,2,Bank_328,Singapore
TX0000001873,South Africa,3287522.711,Offshore Transfer,3/20/2013 0:00,Person_631,Real Estate,Switzerland,TRUE,Illegal,2,8,Bank_389,Bahamas
TX0000001874,Switzerland,2277355.567,Stocks Transfer,3/20/2013 1:00,Person_6048,Casinos,UAE,TRUE,Legal,1,0,Bank_319,Cayman Islands
TX0000001875,UAE,1318553.495,Cryptocurrency,3/20/2013 2:00,Person_7050,Real Estate,USA,FALSE,Illegal,8,6,Bank_73,Switzerland
TX0000001876,Russia,1250154.992,Stocks Transfer,3/20/2013 3:00,Person_8412,Arms Trade,USA,FALSE,Illegal,5,6,Bank_498,Panama
TX0000001877,Russia,3073414.801,Cryptocurrency,3/20/2013 4:00,Person_3411,Oil & Gas,Russia,FALSE,Illegal,8,2,Bank_150,Switzerland
TX0000001878,USA,4125920.935,Offshore Transfer,3/20/2013 5:00,Person_5945,Casinos,China,FALSE,Legal,6,1,Bank_385,Panama
TX0000001879,South Africa,565697.2258,Cryptocurrency,3/20/2013 6:00,Person_434,Construction,UK,FALSE,Illegal,1,9,Bank_111,Bahamas
TX0000001880,Singapore,3574278.629,Offshore Transfer,3/20/2013 7:00,Person_2597,Oil & Gas,Russia,FALSE,Illegal,8,2,Bank_135,Cayman Islands
TX0000001881,Russia,2433205.077,Offshore Transfer,3/20/2013 8:00,Person_8399,Luxury Goods,UK,TRUE,Legal,9,6,Bank_497,Bahamas
TX0000001882,Russia,270999.9983,Cash Withdrawal,3/20/2013 9:00,Person_8131,Construction,South Africa,FALSE,Illegal,7,6,Bank_446,Luxembourg
TX0000001883,UK,1749408.688,Property Purchase,3/20/2013 10:00,Person_7533,Construction,UAE,TRUE,Illegal,2,5,Bank_163,Panama
TX0000001884,South Africa,2308272.699,Offshore Transfer,3/20/2013 11:00,Person_1138,Real Estate,UAE,FALSE,Illegal,2,0,Bank_399,Panama
TX0000001885,UAE,923721.1295,Cryptocurrency,3/20/2013 12:00,Person_7492,Arms Trade,USA,FALSE,Legal,2,3,Bank_168,Singapore
TX0000001886,UK,1060487.615,Cash Withdrawal,3/20/2013 13:00,Person_8889,Finance,India,FALSE,Illegal,10,2,Bank_369,Luxembourg
TX0000001887,UAE,1603388.886,Cryptocurrency,3/20/2013 14:00,Person_186,Luxury Goods,UAE,TRUE,Legal,3,6,Bank_33,Cayman Islands
TX0000001888,Russia,1275761.551,Property Purchase,3/20/2013 15:00,Person_5568,Casinos,China,FALSE,Illegal,5,8,Bank_151,Singapore
TX0000001889,UAE,1448577.812,Stocks Transfer,3/20/2013 16:00,Person_2625,Oil & Gas,USA,FALSE,Illegal,4,6,Bank_33,Luxembourg
TX0000001890,India,2650347.456,Offshore Transfer,3/20/2013 17:00,Person_4856,Construction,Brazil,FALSE,Illegal,2,1,Bank_258,Bahamas
TX0000001891,Switzerland,258532.2535,Cryptocurrency,3/20/2013 18:00,Person_3303,Oil & Gas,China,FALSE,Illegal,10,6,Bank_2,Panama
TX0000001892,UK,2359366.378,Cryptocurrency,3/20/2013 19:00,Person_928,Casinos,South Africa,FALSE,Illegal,9,8,Bank_310,Cayman Islands
TX0000001893,China,3307557.45,Stocks Transfer,3/20/2013 20:00,Person_1359,Finance,UK,FALSE,Legal,5,0,Bank_469,Switzerland
TX0000001894,Singapore,3694519.394,Stocks Transfer,3/20/2013 21:00,Person_5618,Casinos,UK,FALSE,Illegal,4,8,Bank_124,Switzerland
TX0000001895,India,521957.4717,Offshore Transfer,3/20/2013 22:00,Person_8791,Real Estate,Brazil,FALSE,Legal,6,6,Bank_473,Luxembourg
TX0000001896,China,3621330.816,Property Purchase,3/20/2013 23:00,Person_5572,Real Estate,India,FALSE,Illegal,6,6,Bank_324,Panama
TX0000001897,South Africa,4457196.789,Cash Withdrawal,3/21/2013 0:00,Person_6273,Arms Trade,UK,FALSE,Illegal,5,7,Bank_386,Singapore
TX0000001898,UAE,2848837.639,Stocks Transfer,3/21/2013 1:00,Person_1536,Real Estate,UAE,TRUE,Illegal,5,6,Bank_407,Singapore
TX0000001899,India,1322094.179,Stocks Transfer,3/21/2013 2:00,Person_7936,Real Estate,UK,FALSE,Illegal,1,2,Bank_297,Bahamas
TX0000001900,South Africa,3196533.811,Cryptocurrency,3/21/2013 3:00,Person_4585,Oil & Gas,Singapore,FALSE,Illegal,2,7,Bank_496,Panama
TX0000001901,China,1413112.669,Property Purchase,3/21/2013 4:00,Person_7915,Finance,UAE,FALSE,Legal,8,1,Bank_145,Panama
TX0000001902,South Africa,2413215.052,Property Purchase,3/21/2013 5:00,Person_3583,Construction,Singapore,FALSE,Illegal,1,0,Bank_304,Luxembourg
TX0000001903,South Africa,3517524.517,Cash Withdrawal,3/21/2013 6:00,Person_4112,Real Estate,UAE,TRUE,Illegal,10,1,Bank_102,Singapore
TX0000001904,UAE,890189.8659,Offshore Transfer,3/21/2013 7:00,Person_7716,Luxury Goods,Brazil,TRUE,Illegal,6,6,Bank_443,Luxembourg
TX0000001905,Brazil,3147376.859,Stocks Transfer,3/21/2013 8:00,Person_8855,Arms Trade,Russia,TRUE,Illegal,8,2,Bank_180,Panama
TX0000001906,USA,1604898.701,Cryptocurrency,3/21/2013 9:00,Person_5471,Arms Trade,UK,FALSE,Illegal,3,6,Bank_154,Luxembourg
TX0000001907,Switzerland,2670175.331,Cash Withdrawal,3/21/2013 10:00,Person_6828,Luxury Goods,Singapore,FALSE,Illegal,4,5,Bank_14,Bahamas
TX0000001908,India,938226.3898,Cash Withdrawal,3/21/2013 11:00,Person_1252,Construction,Switzerland,TRUE,Legal,7,3,Bank_417,Switzerland
TX0000001909,Brazil,184379.5877,Stocks Transfer,3/21/2013 12:00,Person_8378,Construction,Brazil,FALSE,Illegal,9,9,Bank_146,Bahamas
TX0000001910,China,904597.9423,Property Purchase,3/21/2013 13:00,Person_5929,Oil & Gas,South Africa,FALSE,Illegal,8,9,Bank_416,Switzerland
TX0000001911,China,286332.3407,Stocks Transfer,3/21/2013 14:00,Person_7472,Oil & Gas,Singapore,FALSE,Legal,3,2,Bank_38,Bahamas
TX0000001912,South Africa,4460364.656,Offshore Transfer,3/21/2013 15:00,Person_7617,Oil & Gas,UAE,TRUE,Legal,10,3,Bank_440,Luxembourg
TX0000001913,USA,1714209.781,Offshore Transfer,3/21/2013 16:00,Person_6647,Arms Trade,UK,TRUE,Illegal,1,7,Bank_339,Switzerland
TX0000001914,UK,3789987.292,Offshore Transfer,3/21/2013 17:00,Person_1543,Oil & Gas,USA,FALSE,Illegal,3,3,Bank_69,Bahamas
TX0000001915,UK,4675287.361,Cryptocurrency,3/21/2013 18:00,Person_4908,Luxury Goods,UK,FALSE,Illegal,1,9,Bank_98,Singapore
TX0000001916,USA,1691038.158,Property Purchase,3/21/2013 19:00,Person_860,Finance,South Africa,FALSE,Illegal,7,9,Bank_351,Singapore
TX0000001917,UAE,3959889.486,Cryptocurrency,3/21/2013 20:00,Person_7324,Finance,UK,FALSE,Illegal,7,5,Bank_323,Singapore
TX0000001918,China,2259015.195,Cash Withdrawal,3/21/2013 21:00,Person_1467,Finance,India,FALSE,Legal,9,6,Bank_385,Luxembourg
TX0000001919,UAE,3280692.713,Cash Withdrawal,3/21/2013 22:00,Person_3029,Oil & Gas,China,FALSE,Illegal,4,3,Bank_144,Singapore
TX0000001920,Russia,2320266.612,Stocks Transfer,3/21/2013 23:00,Person_4113,Arms Trade,China,FALSE,Legal,6,0,Bank_479,Switzerland
TX0000001921,Singapore,71734.05289,Cash Withdrawal,3/22/2013 0:00,Person_1655,Finance,South Africa,FALSE,Illegal,9,5,Bank_283,Luxembourg
TX0000001922,Brazil,2256345.159,Property Purchase,3/22/2013 1:00,Person_5036,Casinos,USA,TRUE,Illegal,2,3,Bank_260,Singapore
TX0000001923,UK,116979.7792,Property Purchase,3/22/2013 2:00,Person_3114,Casinos,China,FALSE,Illegal,3,2,Bank_29,Cayman Islands
TX0000001924,India,4261796.295,Property Purchase,3/22/2013 3:00,Person_3392,Casinos,USA,FALSE,Illegal,3,2,Bank_155,Bahamas
TX0000001925,Russia,681893.0407,Offshore Transfer,3/22/2013 4:00,Person_5241,Luxury Goods,Brazil,FALSE,Legal,6,6,Bank_444,Switzerland
TX0000001926,USA,2088477.296,Cash Withdrawal,3/22/2013 5:00,Person_5683,Real Estate,Russia,FALSE,Legal,4,9,Bank_186,Cayman Islands
TX0000001927,Brazil,585753.2119,Offshore Transfer,3/22/2013 6:00,Person_3169,Arms Trade,Switzerland,FALSE,Illegal,7,1,Bank_395,Singapore
TX0000001928,China,4952323.722,Cryptocurrency,3/22/2013 7:00,Person_2824,Luxury Goods,Brazil,FALSE,Legal,6,4,Bank_230,Cayman Islands
TX0000001929,South Africa,2299296.303,Property Purchase,3/22/2013 8:00,Person_579,Real Estate,Russia,FALSE,Illegal,10,4,Bank_362,Luxembourg
TX0000001930,Russia,1865949.172,Property Purchase,3/22/2013 9:00,Person_1350,Casinos,Russia,FALSE,Illegal,3,3,Bank_352,Switzerland
TX0000001931,USA,1063833.086,Property Purchase,3/22/2013 10:00,Person_6798,Real Estate,China,TRUE,Legal,4,7,Bank_87,Switzerland
TX0000001932,China,4127167.473,Stocks Transfer,3/22/2013 11:00,Person_289,Casinos,UK,FALSE,Illegal,4,1,Bank_388,Panama
TX0000001933,UAE,209796.0587,Offshore Transfer,3/22/2013 12:00,Person_7706,Finance,India,TRUE,Illegal,6,0,Bank_124,Luxembourg
TX0000001934,UAE,701402.3009,Cash Withdrawal,3/22/2013 13:00,Person_9174,Oil & Gas,Brazil,FALSE,Legal,9,1,Bank_371,Bahamas
TX0000001935,Brazil,429789.8011,Offshore Transfer,3/22/2013 14:00,Person_7733,Arms Trade,USA,FALSE,Illegal,10,2,Bank_261,Luxembourg
TX0000001936,India,3085611.918,Property Purchase,3/22/2013 15:00,Person_9424,Arms Trade,Russia,FALSE,Illegal,6,5,Bank_84,Cayman Islands
TX0000001937,South Africa,2736264.653,Property Purchase,3/22/2013 16:00,Person_1935,Arms Trade,UAE,FALSE,Illegal,7,0,Bank_324,Bahamas
TX0000001938,South Africa,3519372.4,Cash Withdrawal,3/22/2013 17:00,Person_8772,Arms Trade,Russia,FALSE,Legal,9,4,Bank_447,Switzerland
